CustomerID,Gender,MaritalStatus,YearlyIncome,Revenue,Customer Value,OrderDate,Weekday,Month,Year,Country,BirthDate,Age,Age band,Firstname,Lastname,Customername,,,,
20277,Male,Married,greater than 100000,£44,Casual buyers,11/3/2013,Sunday,November,2013,France,10/23/1957,56,Seniors,RANDALL,Gutierrez,RANDALL Gutierrez,,,,
20278,Male,Married,greater than 100000,"£2,673",Convinced seekers,11/6/2013,Wednesday,November,2013,Australia,7/14/1953,60,Seniors,ROY,Arun,ROY Arun,,,,
20279,Male,Married,greater than 100000,"£1,890",Brand seekers,11/9/2013,Saturday,November,2013,Australia,8/16/1949,64,Seniors,JUAN,Howard,JUAN Howard,,,,
20280,Male,Married,greater than 100000,"£1,381",Casual buyers,11/18/2013,Monday,November,2013,Germany,6/25/1953,60,Seniors,PHILIP,Navarro,PHILIP Navarro,,,,
20281,Male,Married,greater than 100000,"£1,309",Casual buyers,11/22/2013,Friday,November,2013,Canada,1/23/1964,49,Adult,DERRICK,Navarro,DERRICK Navarro,,,,
20282,Male,Married,greater than 100000,£8,Casual buyers,11/29/2013,Friday,November,2013,United Kingdom,2/19/1943,70,Elderly,NOAH,Young,NOAH Young,,,,
20283,Male,Married,greater than 100000,£664,Casual buyers,12/2/2013,Monday,December,2013,Germany,7/8/1974,39,Adult,JON,Gao,JON Gao,,,,
20284,Male,Married,greater than 100000,£41,Casual buyers,12/3/2013,Tuesday,December,2013,Australia,9/13/1958,55,Seniors,KELVIN,Yang,KELVIN Yang,,,,
20285,Male,Married,greater than 100000,£61,Casual buyers,12/9/2013,Monday,December,2013,Canada,7/7/1961,52,Seniors,FRANCIS,Gomez,FRANCIS Gomez,,,,
20286,Male,Married,greater than 100000,£660,Casual buyers,12/19/2013,Thursday,December,2013,Southwest,11/23/1962,51,Seniors,JOHNATHAN,Sanchez,JOHNATHAN Sanchez,,,,
20287,Male,Married,greater than 100000,"£2,619",Convinced seekers,12/19/2013,Thursday,December,2013,United Kingdom,11/19/1966,47,Adult,BRYAN,Murphy,BRYAN Murphy,,,,
20288,Male,Married,greater than 100000,"£2,766",Convinced seekers,12/27/2013,Friday,December,2013,Southwest,3/4/1961,52,Seniors,MASON,Gray,MASON Gray,,,,
20289,Male,Married,greater than 100000,£50,Casual buyers,12/28/2013,Saturday,December,2013,Germany,2/19/1951,62,Seniors,BLAKE,Jenkins,BLAKE Jenkins,,,,
20290,Male,Married,greater than 100000,£138,Casual buyers,12/31/2013,Tuesday,December,2013,Southwest,3/19/1957,56,Seniors,MARCUS,Richardson,MARCUS Richardson,,,,
20291,Male,Married,greater than 100000,£10,Casual buyers,1/4/2014,Saturday,January,2014,United Kingdom,2/22/1944,69,Elderly,CLAYTON,Lu,CLAYTON Lu,,,,
20292,Male,Married,greater than 100000,£39,Casual buyers,1/10/2014,Friday,January,2014,Australia,10/20/1971,42,Adult,FRANCISCO,Subram,FRANCISCO Subram,,,,
20293,Male,Married,greater than 100000,£654,Casual buyers,1/12/2014,Sunday,January,2014,Southwest,8/5/1956,57,Seniors,ANDRE,Prasad,ANDRE Prasad,,,,
20294,Male,Married,greater than 100000,"£2,733",Convinced seekers,1/14/2014,Tuesday,January,2014,United Kingdom,11/19/1966,47,Adult,BRYAN,Murphy,BRYAN Murphy,,,,
20295,Male,Married,greater than 100000,"£2,536",Convinced seekers,1/18/2014,Saturday,January,2014,Canada,5/4/1964,49,Adult,EVAN,Perez,EVAN Perez,,,,
20296,Male,Married,greater than 100000,£61,Casual buyers,1/18/2014,Saturday,January,2014,Germany,6/3/1958,55,Seniors,COLIN,Raje,COLIN Raje,,,,
20297,Male,Married,75001-100000,£77,Casual buyers,6/9/2014,Monday,June,2014,Canada,5/13/1938,76,Elderly,RUBEN,Prasad,RUBEN Prasad,,,,
20298,Male,Married,75001-100000,£34,Casual buyers,6/12/2014,Thursday,June,2014,Southwest,8/28/1975,38,Adult,COLIN,Stone,COLIN Stone,,,,
20299,Male,Married,75001-100000,£130,Casual buyers,6/13/2014,Friday,June,2014,Australia,8/24/1932,81,Elderly,RICHARD,Cooper,RICHARD Cooper,,,,
20300,Male,Married,75001-100000,£220,Casual buyers,6/13/2014,Friday,June,2014,Southwest,3/2/1958,56,Seniors,GERALD,Sara,GERALD Sara,,,,
20301,Male,Married,75001-100000,£10,Casual buyers,6/14/2014,Saturday,June,2014,Australia,8/5/1951,62,Seniors,LANCE,Gutierrez,LANCE Gutierrez,,,,
20302,Male,Married,75001-100000,£44,Casual buyers,6/17/2014,Tuesday,June,2014,Australia,11/8/1958,55,Seniors,ERIK,Hernandez,ERIK Hernandez,,,,
20303,Male,Married,75001-100000,£85,Casual buyers,6/18/2014,Wednesday,June,2014,France,1/11/1941,73,Elderly,JORDAN,Gonzalez,JORDAN Gonzalez,,,,
20304,Male,Married,75001-100000,£51,Casual buyers,6/26/2014,Thursday,June,2014,United Kingdom,7/12/1946,67,Elderly,JORDAN,Turner,JORDAN Turner,,,,
20305,Male,Married,75001-100000,£98,Casual buyers,6/29/2014,Sunday,June,2014,Australia,4/11/1955,59,Seniors,KELVIN,Lin,KELVIN Lin,,,,
20306,Male,Married,greater than 100000,"£3,954",Convinced seekers,6/25/2011,Saturday,June,2011,Germany,12/16/1968,42,Adult,ROGER,Liang,ROGER Liang,,,,
20307,Male,Married,greater than 100000,"£3,954",Convinced seekers,10/6/2011,Thursday,October,2011,Australia,7/8/1962,49,Adult,WILLIAM,Martin,WILLIAM Martin,,,,
20308,Male,Married,greater than 100000,"£3,954",Convinced seekers,10/10/2011,Monday,October,2011,Australia,9/22/1934,77,Elderly,WILLIAM,White,WILLIAM White,,,,
20309,Male,Married,greater than 100000,"£3,954",Convinced seekers,11/4/2011,Friday,November,2011,Australia,12/11/1958,52,Seniors,LARRY,Ortega,LARRY Ortega,,,,
20310,Male,Married,greater than 100000,"£3,954",Convinced seekers,3/11/2012,Sunday,March,2012,Australia,8/11/1946,65,Elderly,GEORGE,Martinez,GEORGE Martinez,,,,
20311,Male,Married,greater than 100000,"£3,954",Convinced seekers,3/28/2012,Wednesday,March,2012,Australia,2/25/1953,59,Seniors,GEORGE,Rodriguez,GEORGE Rodriguez,,,,
20312,Male,Married,greater than 100000,"£3,954",Convinced seekers,4/18/2012,Wednesday,April,2012,United Kingdom,7/16/1969,42,Adult,JIMMY,Dominguez,JIMMY Dominguez,,,,
20313,Male,Married,greater than 100000,£773,Casual buyers,4/23/2012,Monday,April,2012,France,12/2/1972,39,Adult,RANDY,Liang,RANDY Liang,,,,
20314,Male,Married,greater than 100000,"£3,954",Convinced seekers,4/28/2012,Saturday,April,2012,Australia,5/17/1947,64,Seniors,COREY,Deng,COREY Deng,,,,
20315,Male,Married,greater than 100000,"£2,411",Brand seekers,7/1/2012,Sunday,July,2012,Southwest,8/15/1942,69,Elderly,JULIAN,Hayes,JULIAN Hayes,,,,
20316,Male,Married,greater than 100000,"£2,411",Brand seekers,7/4/2012,Wednesday,July,2012,Northwest,7/24/1953,58,Seniors,JULIAN,Wood,JULIAN Wood,,,,
20317,Male,Married,greater than 100000,"£2,289",Brand seekers,8/2/2012,Thursday,August,2012,Australia,4/4/1956,56,Seniors,OMAR,Zhao,OMAR Zhao,,,,
20318,Male,Married,greater than 100000,"£2,411",Brand seekers,8/28/2012,Tuesday,August,2012,Germany,11/15/1963,48,Adult,AARON,Edwards,AARON Edwards,,,,
20319,Male,Married,greater than 100000,"£1,105",Casual buyers,10/6/2012,Saturday,October,2012,Southwest,3/11/1965,47,Adult,PATRICK,Sanders,PATRICK Sanders,,,,
20320,Male,Married,greater than 100000,"£1,105",Casual buyers,11/23/2012,Friday,November,2012,Germany,7/3/1955,57,Seniors,ANTHONY,White,ANTHONY White,,,,
20321,Male,Married,greater than 100000,"£1,105",Casual buyers,11/27/2012,Tuesday,November,2012,Southwest,7/17/1959,53,Seniors,DAMIEN,Chander,DAMIEN Chander,,,,
20322,Male,Married,greater than 100000,"£2,264",Brand seekers,12/14/2012,Friday,December,2012,Australia,5/11/1960,52,Seniors,EDWARD,Perry,EDWARD Perry,,,,
20323,Male,Married,greater than 100000,"£2,264",Brand seekers,1/3/2013,Thursday,January,2013,Australia,5/9/1943,69,Elderly,BRYCE,Brooks,BRYCE Brooks,,,,
20324,Male,Married,greater than 100000,"£2,700",Convinced seekers,1/12/2013,Saturday,January,2013,Germany,8/3/1960,52,Seniors,JORDAN,Hernandez,JORDAN Hernandez,,,,
20325,Male,Married,greater than 100000,"£2,264",Brand seekers,1/13/2013,Sunday,January,2013,Australia,4/10/1972,40,Adult,NATHANIEL,Watson,NATHANIEL Watson,,,,
20326,Male,Married,greater than 100000,"£2,264",Brand seekers,2/8/2013,Friday,February,2013,Australia,8/16/1949,63,Seniors,JUAN,Howard,JUAN Howard,,,,
20327,Male,Married,greater than 100000,"£1,105",Casual buyers,3/16/2013,Saturday,March,2013,United Kingdom,10/23/1946,66,Elderly,RAYMOND,Lopez,RAYMOND Lopez,,,,
20328,Male,Married,greater than 100000,£865,Casual buyers,3/23/2013,Saturday,March,2013,Southwest,8/14/1946,66,Elderly,ALLEN,Malhotra,ALLEN Malhotra,,,,
20329,Male,Married,greater than 100000,"£2,264",Brand seekers,4/13/2013,Saturday,April,2013,Australia,5/25/1938,74,Elderly,ALEX,Edwards,ALEX Edwards,,,,
20330,Male,Married,greater than 100000,"£2,264",Brand seekers,5/3/2013,Friday,May,2013,Australia,4/12/1959,54,Seniors,TROY,Chandra,TROY Chandra,,,,
20331,Male,Married,greater than 100000,£865,Casual buyers,5/23/2013,Thursday,May,2013,Northwest,12/16/1962,50,Seniors,ANGEL,Roberts,ANGEL Roberts,,,,
20332,Male,Married,greater than 100000,"£2,700",Convinced seekers,6/2/2013,Sunday,June,2013,Southwest,9/4/1937,75,Elderly,DONALD,Prasad,DONALD Prasad,,,,
20333,Male,Married,greater than 100000,"£2,739",Convinced seekers,6/11/2013,Tuesday,June,2013,Australia,9/22/1934,78,Elderly,WILLIAM,White,WILLIAM White,,,,
20334,Male,Married,greater than 100000,"£2,639",Convinced seekers,6/11/2013,Tuesday,June,2013,Australia,7/14/1953,59,Seniors,ROY,Arun,ROY Arun,,,,
20335,Male,Married,greater than 100000,£41,Casual buyers,7/17/2013,Wednesday,July,2013,United Kingdom,11/12/1957,55,Seniors,ROBERTO,Vazquez,ROBERTO Vazquez,,,,
20336,Male,Married,greater than 100000,£133,Casual buyers,7/22/2013,Monday,July,2013,Southwest,11/27/1965,47,Adult,RAFAEL,Huang,RAFAEL Huang,,,,
20337,Male,Married,greater than 100000,£6,Casual buyers,7/31/2013,Wednesday,July,2013,Northwest,12/20/1962,50,Seniors,TIMOTHY,Nelson,TIMOTHY Nelson,,,,
20338,Male,Married,greater than 100000,£39,Casual buyers,8/2/2013,Friday,August,2013,Northwest,1/4/1947,66,Elderly,ROY,Serrano,ROY Serrano,,,,
20339,Male,Married,greater than 100000,£72,Casual buyers,8/4/2013,Sunday,August,2013,Canada,9/10/1948,64,Seniors,PEDRO,Prasad,PEDRO Prasad,,,,
20340,Male,Married,greater than 100000,£41,Casual buyers,8/6/2013,Tuesday,August,2013,Northwest,7/3/1944,69,Elderly,PEDRO,Vazquez,PEDRO Vazquez,,,,
20341,Male,Married,greater than 100000,£72,Casual buyers,8/6/2013,Tuesday,August,2013,United Kingdom,6/16/1945,68,Elderly,BRENT,Stone,BRENT Stone,,,,
20342,Male,Married,greater than 100000,"£2,659",Convinced seekers,4/18/2014,Friday,April,2014,United Kingdom,3/16/1943,71,Elderly,HUNTER,Martinez,HUNTER Martinez,,,,
20343,Male,Married,greater than 100000,£651,Casual buyers,4/20/2014,Sunday,April,2014,France,8/3/1956,57,Seniors,JON,Zhu,JON Zhu,,,,
20344,Male,Married,greater than 100000,£104,Casual buyers,4/21/2014,Monday,April,2014,Canada,5/15/1962,51,Seniors,PEDRO,Patel,PEDRO Patel,,,,
20345,Male,Married,greater than 100000,"£2,673",Convinced seekers,4/21/2014,Monday,April,2014,United Kingdom,3/26/1959,55,Seniors,WESLEY,Zeng,WESLEY Zeng,,,,
20346,Male,Married,greater than 100000,"£2,621",Convinced seekers,4/26/2014,Saturday,April,2014,Southwest,2/7/1963,51,Seniors,THOMAS,White,THOMAS White,,,,
20347,Male,Married,greater than 100000,£54,Casual buyers,4/30/2014,Wednesday,April,2014,United Kingdom,11/22/1950,63,Seniors,RANDALL,Alonso,RANDALL Alonso,,,,
20348,Male,Married,greater than 100000,£39,Casual buyers,5/3/2014,Saturday,May,2014,Northwest,10/17/1944,69,Elderly,GERALD,Subram,GERALD Subram,,,,
20349,Male,Married,greater than 100000,"£2,646",Convinced seekers,5/5/2014,Monday,May,2014,Germany,8/18/1961,52,Seniors,COLIN,Anand,COLIN Anand,,,,
20350,Male,Married,greater than 100000,"£2,619",Convinced seekers,5/6/2014,Tuesday,May,2014,Northwest,11/7/1965,48,Adult,WILLIAM,Lewis,WILLIAM Lewis,,,,
20351,Male,Married,greater than 100000,"£2,682",Convinced seekers,5/7/2014,Wednesday,May,2014,United Kingdom,10/22/1944,69,Elderly,RANDY,Ma,RANDY Ma,,,,
20352,Male,Married,greater than 100000,"£2,669",Convinced seekers,5/9/2014,Friday,May,2014,Southwest,11/4/1966,47,Adult,WILLIAM,Walker,WILLIAM Walker,,,,
20353,Male,Married,greater than 100000,"£2,673",Convinced seekers,5/10/2014,Saturday,May,2014,Australia,5/11/1960,53,Seniors,EDWARD,Perry,EDWARD Perry,,,,
20354,Male,Married,greater than 100000,£859,Casual buyers,5/14/2014,Wednesday,May,2014,France,4/20/1954,60,Seniors,DOUGLAS,Perez,DOUGLAS Perez,,,,
20355,Male,Married,greater than 100000,"£1,298",Casual buyers,5/20/2014,Tuesday,May,2014,Australia,12/11/1958,55,Seniors,LARRY,Ortega,LARRY Ortega,,,,
20356,Male,Married,greater than 100000,"£2,622",Convinced seekers,5/23/2014,Friday,May,2014,Germany,12/1/1944,69,Elderly,SHANE,Kovar,SHANE Kovar,,,,
20357,Male,Married,greater than 100000,£70,Casual buyers,5/24/2014,Saturday,May,2014,Australia,6/25/1971,42,Adult,SEBASTIAN,Torres,SEBASTIAN Torres,,,,
20358,Male,Married,greater than 100000,£76,Casual buyers,6/13/2014,Friday,June,2014,Southwest,3/19/1936,78,Elderly,JOHN,Thompson,JOHN Thompson,,,,
20359,Male,Married,greater than 100000,£94,Casual buyers,6/17/2014,Tuesday,June,2014,Australia,9/21/1949,64,Seniors,JORGE,Liu,JORGE Liu,,,,
20360,Male,Single,0-25000,"£3,954",Convinced seekers,7/6/2011,Wednesday,July,2011,Australia,2/23/1965,46,Adult,MASON,Hernandez,MASON Hernandez,,,,
20361,Male,Single,0-25000,"£3,954",Convinced seekers,7/7/2011,Thursday,July,2011,Australia,6/14/1978,33,Young Adult,FRANCISCO,Madan,FRANCISCO Madan,,,,
20362,Male,Single,0-25000,"£3,954",Convinced seekers,8/23/2011,Tuesday,August,2011,Australia,4/7/1976,35,Adult,NOAH,Lewis,NOAH Lewis,,,,
20363,Male,Single,0-25000,"£3,954",Convinced seekers,9/18/2011,Sunday,September,2011,Germany,8/8/1977,34,Young Adult,WALTER,Vazquez,WALTER Vazquez,,,,
20364,Male,Single,0-25000,£773,Casual buyers,9/28/2011,Wednesday,September,2011,Northwest,5/9/1975,36,Adult,CLINTON,Moreno,CLINTON Moreno,,,,
20365,Male,Single,0-25000,£773,Casual buyers,10/12/2011,Wednesday,October,2011,Northwest,5/13/1958,53,Seniors,CLINTON,Munoz,CLINTON Munoz,,,,
20366,Male,Single,0-25000,£773,Casual buyers,11/27/2011,Sunday,November,2011,Germany,11/9/1976,35,Adult,SHANE,Mehta,SHANE Mehta,,,,
20367,Male,Single,0-25000,"£3,954",Convinced seekers,12/24/2011,Saturday,December,2011,Australia,1/8/1965,46,Adult,MICHAEL,Miller,MICHAEL Miller,,,,
20368,Male,Single,0-25000,£773,Casual buyers,12/31/2011,Saturday,December,2011,Northwest,10/24/1972,39,Adult,HECTOR,Torres,HECTOR Torres,,,,
20369,Male,Single,0-25000,"£3,954",Convinced seekers,1/30/2012,Monday,January,2012,Australia,11/14/1980,31,Young Adult,BYRON,Serrano,BYRON Serrano,,,,
20370,Male,Single,0-25000,"£3,954",Convinced seekers,2/2/2012,Thursday,February,2012,Germany,6/18/1971,40,Adult,COLE,Cox,COLE Cox,,,,
20371,Male,Single,0-25000,£773,Casual buyers,2/23/2012,Thursday,February,2012,France,7/11/1968,43,Adult,JEFFERY,Wu,JEFFERY Wu,,,,
20372,Male,Single,0-25000,"£3,954",Convinced seekers,2/25/2012,Saturday,February,2012,France,10/12/1977,34,Young Adult,JUAN,Vazquez,JUAN Vazquez,,,,
20373,Male,Single,0-25000,"£3,954",Convinced seekers,2/27/2012,Monday,February,2012,Southwest,2/10/1968,44,Adult,RUBEN,Dominguez,RUBEN Dominguez,,,,
20374,Male,Single,0-25000,"£3,954",Convinced seekers,3/16/2012,Friday,March,2012,Northwest,5/3/1959,52,Seniors,DAMIEN,Xu,DAMIEN Xu,,,,
20375,Male,Single,0-25000,£773,Casual buyers,3/29/2012,Thursday,March,2012,Southwest,2/24/1977,35,Adult,DANNY,Moreno,DANNY Moreno,,,,
20376,Male,Single,0-25000,"£3,954",Convinced seekers,4/21/2012,Saturday,April,2012,Australia,4/7/1976,36,Adult,KELVIN,Deng,KELVIN Deng,,,,
20377,Male,Single,0-25000,"£2,411",Brand seekers,6/1/2012,Friday,June,2012,Southwest,12/6/1980,31,Young Adult,ANTONIO,Alexander,ANTONIO Alexander,,,,
20378,Male,Single,0-25000,"£2,700",Convinced seekers,6/29/2012,Friday,June,2012,Southwest,1/2/1966,46,Adult,SPENCER,Griffin,SPENCER Griffin,,,,
20379,Male,Single,0-25000,£865,Casual buyers,7/1/2012,Sunday,July,2012,Southwest,8/19/1962,49,Adult,TIMOTHY,Rivera,TIMOTHY Rivera,,,,
20380,Male,Single,0-25000,"£2,411",Brand seekers,7/7/2012,Saturday,July,2012,Southwest,4/6/1964,48,Adult,WILLIE,Zhu,WILLIE Zhu,,,,
20381,Male,Single,0-25000,"£2,700",Convinced seekers,8/30/2012,Thursday,August,2012,Southwest,6/23/1971,41,Adult,COLIN,Sun,COLIN Sun,,,,
20382,Male,Single,0-25000,"£2,411",Brand seekers,11/1/2012,Thursday,November,2012,United Kingdom,11/3/1980,31,Young Adult,CARL,Yuan,CARL Yuan,,,,
20383,Male,Single,0-25000,"£2,264",Brand seekers,11/17/2012,Saturday,November,2012,Australia,7/17/1962,50,Seniors,FERNANDO,Hayes,FERNANDO Hayes,,,,
20384,Male,Single,0-25000,£865,Casual buyers,12/1/2012,Saturday,December,2012,France,3/5/1965,47,Adult,FRANK,Jimenez,FRANK Jimenez,,,,
20385,Male,Single,0-25000,"£2,264",Brand seekers,12/2/2012,Sunday,December,2012,Australia,11/28/1941,71,Elderly,SETH,Jenkins,SETH Jenkins,,,,
20386,Male,Single,0-25000,"£2,700",Convinced seekers,1/14/2013,Monday,January,2013,Germany,5/23/1980,32,Young Adult,SHAUN,Luo,SHAUN Luo,,,,
20387,Male,Single,0-25000,"£2,700",Convinced seekers,2/14/2013,Thursday,February,2013,United Kingdom,6/7/1980,32,Young Adult,BENJAMIN,Davis,BENJAMIN Davis,,,,
20388,Male,Single,0-25000,"£2,700",Convinced seekers,2/26/2013,Tuesday,February,2013,France,4/11/1970,42,Adult,MANUEL,Sara,MANUEL Sara,,,,
20389,Male,Single,0-25000,"£2,289",Brand seekers,2/28/2013,Thursday,February,2013,Germany,5/15/1970,42,Adult,ALEJANDRO,Gao,ALEJANDRO Gao,,,,
20390,Male,Single,0-25000,"£2,289",Brand seekers,3/7/2013,Thursday,March,2013,Australia,3/17/1970,42,Adult,CHASE,Rivera,CHASE Rivera,,,,
20391,Male,Married,greater than 100000,£39,Casual buyers,1/18/2014,Saturday,January,2014,Southwest,4/15/1950,63,Seniors,JOE,Jimenez,JOE Jimenez,,,,
20392,Male,Married,greater than 100000,£60,Casual buyers,1/19/2014,Sunday,January,2014,Southwest,8/21/1969,44,Adult,PEDRO,Moreno,PEDRO Moreno,,,,
20393,Male,Married,greater than 100000,"£2,608",Convinced seekers,1/19/2014,Sunday,January,2014,United Kingdom,9/20/1963,50,Seniors,JACKSON,Lopez,JACKSON Lopez,,,,
20394,Male,Married,greater than 100000,£72,Casual buyers,2/1/2014,Saturday,February,2014,France,6/19/1960,53,Seniors,SEAN,Evans,SEAN Evans,,,,
20395,Male,Married,greater than 100000,"£2,613",Convinced seekers,2/21/2014,Friday,February,2014,United Kingdom,3/16/1943,70,Elderly,HUNTER,Martinez,HUNTER Martinez,,,,
20396,Male,Married,greater than 100000,"£2,599",Convinced seekers,2/24/2014,Monday,February,2014,Southwest,8/14/1946,67,Elderly,ALLEN,Malhotra,ALLEN Malhotra,,,,
20397,Male,Married,greater than 100000,£597,Casual buyers,2/26/2014,Wednesday,February,2014,United Kingdom,11/4/1965,48,Adult,BENJAMIN,Wilson,BENJAMIN Wilson,,,,
20398,Male,Married,greater than 100000,£96,Casual buyers,3/8/2014,Saturday,March,2014,Northwest,10/16/1957,56,Seniors,ROGER,Kumar,ROGER Kumar,,,,
20399,Male,Married,greater than 100000,£104,Casual buyers,3/10/2014,Monday,March,2014,Canada,11/25/1953,60,Seniors,ALEJANDRO,Luo,ALEJANDRO Luo,,,,
20400,Male,Married,greater than 100000,"£2,643",Convinced seekers,3/14/2014,Friday,March,2014,Southwest,10/2/1953,60,Seniors,KRISTOPHER,Mehta,KRISTOPHER Mehta,,,,
20401,Male,Married,greater than 100000,"£2,602",Convinced seekers,3/14/2014,Friday,March,2014,United Kingdom,10/18/1971,42,Adult,GARY,Gutierrez,GARY Gutierrez,,,,
20402,Male,Married,greater than 100000,£65,Casual buyers,3/17/2014,Monday,March,2014,Northwest,11/7/1954,59,Seniors,SHANNON,Navarro,SHANNON Navarro,,,,
20403,Male,Married,greater than 100000,"£2,538",Convinced seekers,3/18/2014,Tuesday,March,2014,Australia,3/12/1961,53,Seniors,JESSE,Parker,JESSE Parker,,,,
20404,Male,Married,greater than 100000,"£2,547",Convinced seekers,3/19/2014,Wednesday,March,2014,Germany,7/2/1949,64,Seniors,SAMUEL,Anderson,SAMUEL Anderson,,,,
20405,Male,Married,greater than 100000,£41,Casual buyers,3/19/2014,Wednesday,March,2014,United Kingdom,4/21/1961,52,Seniors,ALEX,Turner,ALEX Turner,,,,
20406,Male,Married,greater than 100000,£35,Casual buyers,3/20/2014,Thursday,March,2014,Australia,9/8/1961,52,Seniors,ALEX,Parker,ALEX Parker,,,,
20407,Male,Married,greater than 100000,£24,Casual buyers,3/20/2014,Thursday,March,2014,Canada,9/10/1948,65,Elderly,PEDRO,Prasad,PEDRO Prasad,,,,
20408,Male,Married,greater than 100000,£24,Casual buyers,3/22/2014,Saturday,March,2014,Southwest,3/26/1955,58,Seniors,TRISTAN,Alexander,TRISTAN Alexander,,,,
20409,Male,Married,greater than 100000,£597,Casual buyers,3/22/2014,Saturday,March,2014,United Kingdom,8/18/1957,56,Seniors,VICTOR,Carlson,VICTOR Carlson,,,,
20410,Male,Married,greater than 100000,"£2,650",Convinced seekers,3/24/2014,Monday,March,2014,United Kingdom,8/25/1946,67,Elderly,TIMOTHY,Green,TIMOTHY Green,,,,
20411,Male,Married,greater than 100000,"£2,673",Convinced seekers,3/25/2014,Tuesday,March,2014,Australia,4/4/1956,57,Seniors,OMAR,Zhao,OMAR Zhao,,,,
20412,Male,Married,greater than 100000,"£2,580",Convinced seekers,3/26/2014,Wednesday,March,2014,Australia,10/14/1954,59,Seniors,BRYAN,Rivera,BRYAN Rivera,,,,
20413,Male,Married,greater than 100000,£82,Casual buyers,4/6/2014,Sunday,April,2014,United Kingdom,5/13/1940,73,Elderly,RYAN,Thompson,RYAN Thompson,,,,
20414,Male,Married,greater than 100000,"£2,714",Convinced seekers,4/9/2014,Wednesday,April,2014,Southwest,8/15/1942,71,Elderly,JULIAN,Hayes,JULIAN Hayes,,,,
20415,Male,Married,greater than 100000,"£1,298",Casual buyers,4/11/2014,Friday,April,2014,Australia,4/12/1944,69,Elderly,LARRY,Serrano,LARRY Serrano,,,,
20416,Male,Married,greater than 100000,"£2,669",Convinced seekers,4/15/2014,Tuesday,April,2014,Northwest,8/9/1961,52,Seniors,THOMAS,Taylor,THOMAS Taylor,,,,
20417,Male,Married,greater than 100000,£96,Casual buyers,4/23/2014,Wednesday,April,2014,Northwest,9/12/1973,40,Adult,KRISTOPHER,Lopez,KRISTOPHER Lopez,,,,
20418,Male,Married,greater than 100000,£668,Casual buyers,4/29/2014,Tuesday,April,2014,United Kingdom,4/8/1949,65,Elderly,NELSON,Torres,NELSON Torres,,,,
20419,Male,Married,greater than 100000,"£2,536",Convinced seekers,4/30/2014,Wednesday,April,2014,Australia,8/24/1962,51,Seniors,ELIJAH,Collins,ELIJAH Collins,,,,
20420,Male,Married,greater than 100000,£130,Casual buyers,5/2/2014,Friday,May,2014,Australia,8/10/1958,55,Seniors,JONATHAN,Evans,JONATHAN Evans,,,,
20421,Male,Married,greater than 100000,"£1,428",Casual buyers,5/7/2014,Wednesday,May,2014,Germany,8/9/1968,45,Adult,RAYMOND,Fernandez,RAYMOND Fernandez,,,,
20422,Male,Married,greater than 100000,£42,Casual buyers,5/12/2014,Monday,May,2014,France,8/27/1943,70,Elderly,KEVIN,Carter,KEVIN Carter,,,,
20423,Male,Married,greater than 100000,"£1,918",Brand seekers,5/17/2014,Saturday,May,2014,Australia,2/12/1951,63,Seniors,BOB,Gonzalez,BOB Gonzalez,,,,
20424,Male,Married,greater than 100000,"£2,700",Convinced seekers,5/21/2014,Wednesday,May,2014,Northwest,8/13/1963,50,Seniors,CARLOS,Green,CARLOS Green,,,,
20425,Male,Married,greater than 100000,£39,Casual buyers,5/26/2014,Monday,May,2014,Canada,11/25/1953,60,Seniors,ALEJANDRO,Luo,ALEJANDRO Luo,,,,
20426,Male,Married,greater than 100000,"£2,833",Convinced seekers,5/28/2014,Wednesday,May,2014,Germany,8/3/1960,53,Seniors,JORDAN,Hernandez,JORDAN Hernandez,,,,
20427,Male,Married,greater than 100000,£60,Casual buyers,5/29/2014,Thursday,May,2014,Australia,9/13/1958,55,Seniors,KELVIN,Yang,KELVIN Yang,,,,
20428,Male,Married,greater than 100000,£6,Casual buyers,5/29/2014,Thursday,May,2014,Southwest,9/25/1961,52,Seniors,DANIEL,Moore,DANIEL Moore,,,,
20429,Male,Married,greater than 100000,£96,Casual buyers,6/9/2014,Monday,June,2014,United Kingdom,11/19/1955,58,Seniors,RANDY,Zhou,RANDY Zhou,,,,
20430,Male,Married,greater than 100000,£15,Casual buyers,6/15/2014,Sunday,June,2014,Southwest,5/14/1970,44,Adult,MOHAMED,Pal,MOHAMED Pal,,,,
20431,Male,Married,greater than 100000,£205,Casual buyers,6/25/2014,Wednesday,June,2014,Northwest,12/10/1964,49,Adult,MARCUS,Ramirez,MARCUS Ramirez,,,,
20432,Male,Married,greater than 100000,£94,Casual buyers,6/30/2014,Monday,June,2014,Southwest,8/22/1942,71,Elderly,ALEX,Brooks,ALEX Brooks,,,,
20433,Male,Single,0-25000,"£3,757",Convinced seekers,6/11/2011,Saturday,June,2011,Australia,7/21/1969,41,Adult,MARSHALL,Xu,MARSHALL Xu,,,,
20434,Male,Single,0-25000,"£3,954",Convinced seekers,7/1/2011,Friday,July,2011,Australia,2/22/1971,40,Adult,MARTIN,Srini,MARTIN Srini,,,,
20435,Male,Married,greater than 100000,£820,Casual buyers,8/7/2013,Wednesday,August,2013,Canada,1/2/1950,63,Seniors,FRANCISCO,Suri,FRANCISCO Suri,,,,
